index,w_out,w_effective,LCOH
2386,3582.6565992906667,3443.4234042629037,0.007904103603271304
2387,984.5977484792483,980.7278384393959,0.027752016686436745
2388,3534.2238445695884,3400.8013427959545,0.008003165311281214
2389,6060.185251929883,6008.187570394747,0.0045300142544376235
2390,5359.360863834243,4840.481413149296,0.00764933379806308
2391,3782.5943372387133,3617.3214863708267,0.00806914418096684
2392,2688.2729170215734,2701.7818533481473,0.014548916274839802
2393,1985.7601836875463,2005.7802253681045,0.019597360408730637
2394,6852.916680074825,6772.2923459077065,0.005804238206136561
2396,1221.037429581199,1213.531472607436,0.03239141206019583
2395,2051.609427586874,2071.0843465193675,0.018979428840406296
2398,1818.851097532493,1839.2190739400628,0.020131619227490502
2397,1155.137358852961,1176.4896391681557,0.024809983573738502
2399,1950.90589634066,1971.2088416287827,0.019941062127523765
2400,1168.5595512261239,1172.5838090974307,0.053431629382351
2401,850.7809791694749,856.5602045871208,0.0731449618741503
2402,1163.950062302318,1168.0034479107464,0.05364116314854148
2403,2843.0676835449935,2825.7957448806073,0.022171830225502193
2404,1130.7144785296773,1134.9745584059476,0.055202174395375427
2406,1968.4796566502812,1964.5815971573165,0.03919287083963094
2405,1399.7846272088236,1412.6426508964857,0.04435167200118068
2407,1184.6358892201806,1188.7639473178747,0.055177030665821906
2408,5158.678495789659,5096.371705881717,0.01574591205472011
2409,3776.019780067861,3757.060352838358,0.02135899164312146
2410,1666.8167569586137,1678.9841602997817,0.04779498376247301
2411,3834.1873442711935,3813.8561571096834,0.021040914332697946
2412,3227.7948599889296,3199.153763198422,0.025083827355253087
2413,1453.8060489892996,1463.9243946305485,0.04480591007033222
2414,3648.357358779499,3631.9473488124268,0.021200085077356427
2415,3720.3008313299038,3702.6233249154075,0.021673017651832247
2416,2707.1533058041414,2718.6194156584947,0.018122396406598868
2418,1355.4885453950444,1371.5232921628142,0.035922028456072924
2417,7459.245058018058,7373.226515251527,0.006681999885305127
2419,7594.458285052428,7502.66519864327,0.00656671961560389
2420,6222.320582870522,6180.887495456784,0.007971007200091156
2421,2607.8095367784113,2517.4168406230165,0.01957081478689341
2422,7520.803834863695,7430.929566414633,0.008357053933635472
2423,3143.9031420315423,3152.517410212076,0.01645817101649192
2424,6906.512126114509,4906.146666532637,0.013254287354919705
2425,7688.30603720923,5147.2602923352015,0.012633415454127625
2427,7318.878451310869,5032.525812805327,0.012921439480378171
2426,4452.546080330168,3951.3509429457245,0.016457024107083527
2429,6270.168182874943,4540.30947000159,0.01142756259513746
2428,17974.825013525737,16367.119921690633,0.003973055616060277
2430,7644.329275700272,5127.681842553604,0.012110868238394284
2431,7687.047074234703,5146.872225493889,0.01263436799567431
2434,1551.6411761725226,1542.3498721497322,0.04413920128195593
2433,1931.2306174434927,1914.5521733888363,0.03555823257274571
2432,1478.9703037409506,1470.8284022255293,0.04628554313406389
2435,1702.0014633131725,1690.0686565475369,0.040281257918294025
2436,1544.8712703277206,1535.6904590893232,0.04433060780646307
2437,749.7160968902078,744.2593578418403,0.09147092439848507
2438,1594.524305554172,1584.2760356901579,0.04495863660153099
2439,1560.1073568532797,1550.8306901124843,0.05214847852305131
2440,960.6402953260034,950.5842327070994,0.08867990477689375
2441,1070.6556757047808,1057.7987725215507,0.07969164025208281
2444,2534.4466143116024,2499.2685983197525,0.03372895546143187
2443,1056.674918178726,1044.176789316561,0.08073127089336767
2442,921.2924466624726,912.4965261307641,0.09238141387379048
2448,2534.4076663200985,2537.7070347748477,0.008518257344748861
2446,1071.3403678398106,1058.4512338474524,0.0672935023243342
2445,1010.3240806197102,999.4237593357676,0.08092009038285168
2447,1072.0510160701442,1059.158317772883,0.07958934733773981
2449,2246.232514253921,2251.862703134963,0.009599537999229487
2450,2487.5970810308772,2491.300564641728,0.008676930393142027
2451,2701.583030859351,2703.3679792372695,0.007996263088789968
2452,2494.4752236609365,2498.1199682757856,0.008653243984399896
2453,2382.0354512892154,2377.218087812821,0.009093335482602043
2454,2934.988859407867,2934.5909303293142,0.007986888810605218
2455,3303.7690150248395,3301.1925152280087,0.008841861990111614
2456,3563.616984100714,3539.9763063277805,0.008837787313842044
2457,3285.4406322630925,3267.7128916256725,0.009574145198478757
2458,3023.5780486835465,3010.6567542841944,0.010391605634499985
2460,3464.4749399819625,3459.735276452279,0.009042760555786298
2459,3261.6502650887483,3244.3889696780525,0.00964297375677171
2461,2820.956270958938,2811.5039702453155,0.010381877077658417
2462,2525.378085815938,2518.796822318997,0.009305336284953586
2463,3215.0234545915596,3198.659147900055,0.009780835107705766
2464,4307.263316762471,4253.867022635736,0.017785135171447128
2465,3234.2921604380276,3214.139863238441,0.023538365851543955
2466,4253.407567969615,4202.114785926229,0.018004172625727524
2467,4686.129734255417,4616.361571564096,0.016388577633294998
2469,2278.2883458471074,2288.6193622371875,0.0330573101177395
2468,4290.617137740551,4237.876471130534,0.017852242866049212
2471,3811.418857682286,3774.1493534111055,0.013747381412673771
2472,9209.935825953515,8966.215235177246,0.008509125115374185
2473,6525.210490066993,6446.205691457076,0.01183558994225206
2474,5836.532684248259,5784.084621981267,0.013190444510018867
2470,7557.508147957918,7243.319189080678,0.014435429354194241
2475,6312.680657776771,6242.437729474207,0.012221931648154952
2476,5358.087442383946,5246.27385808454,0.014542635270540984
2477,3313.747730711055,3320.6427414833706,0.015624887923523218
2478,7538.109041539895,7412.783448040839,0.014105419803068502
2479,6317.469959106476,6247.035304392031,0.012212936782005655
2480,3169.0244249483026,2263.67100787707,0.026900500651771228
2481,3275.1772645078445,2275.1858197204183,0.02676435607807875
2482,3162.368556363091,2262.729768944201,0.02691169058654587
2485,8885.510137089273,7579.019979182703,0.00803453264274933
2486,1706.4414665010324,1592.3870831557495,0.027748383149386872
2484,3157.7512009552456,2262.064264783389,0.02691960806366563
2483,212.4382380382601,211.52395848659336,0.28788173149970764
2487,2918.047224579431,2193.8988736244296,0.01811846439075866
2488,247.86585277525825,249.34701951281943,0.10599240312239026
2489,295.6974346866263,296.9977097176243,0.08898684718712811
2490,4281.708986013329,4162.085070737091,0.006349915813923716
2491,302.5719945304692,303.849539139969,0.08698018724785603
2493,718.5309828387569,718.2249231534049,0.05534488895785586
2492,110.35832425414442,110.04628082601826,0.24016159029811282
2495,291.21557985868907,292.53061318386995,0.09034572321139396
2494,503.0244358389496,504.4427201885339,0.08759402234811887
2496,2978.5397786984727,2849.669415474971,0.029346003646398357
2497,2767.01752011845,2664.031183757446,0.03139092724117767
2498,2970.3310768602205,2842.5500187987122,0.02941950308860341
2500,2889.173893096535,2771.7833333321905,0.0301706154488721
2499,5256.987978138246,4384.056993875613,0.019075119044844033
2501,5915.9169494983935,5726.740824394546,0.014602792691670259
2502,3165.4358275125514,3009.9290843201725,0.028939902913612228
2503,2533.1703350610514,2454.366974457785,0.017371582726839006
2504,5819.446466635625,5639.124032252721,0.008006193317448698
2505,5166.631990333105,5040.22696560122,0.008957516685540894
2506,3437.5389642038313,3398.576500966745,0.01328436100539255
2507,5390.532500212434,5247.172956507547,0.008604236513167269
2508,3418.654382152831,3220.221815131793,0.01402012648046058
2509,4607.536428783167,4517.660548013892,0.009437680960239303
2510,7492.793518549213,7099.04990160946,0.012270241325861802
2511,4975.66704107222,4862.548399257421,0.009284826275493896
2512,694.994107212803,705.0178228855337,0.04378946172708093
2513,627.1289995724782,637.4043653715761,0.04843448311521824
2514,681.5384594557592,691.6129025459769,0.04463819408011069
2515,2251.090258103084,2251.910894730674,0.013709401666111792
2516,703.001849582442,712.9951784822263,0.043299522779207116
2518,831.8727419394611,841.7695584336197,0.03923355011721133
2517,753.6468111769287,782.906593837211,0.0394329939422828
2519,1061.2883235913262,1074.869359940058,0.051321708069377595
2520,4126.72795125665,4139.211397319415,0.014014180830201848
2521,3838.025009828899,3854.9032472630292,0.015047759514496767
2522,1308.344617266539,1349.8122505912363,0.04297461146248938
2524,3239.631367082732,3231.265600246576,0.017951992869926943
2523,3738.1357307895546,3756.4384309208644,0.015442195601818122
2525,3375.1373087464212,3397.706846647627,0.01623569483576563
2526,2544.1045474767625,2563.998086017252,0.012880512016780834
2527,3776.5430399922507,3794.3035948793104,0.015288090572075544
2528,7981.283529913633,7855.473135559534,0.0068872969166375335
2529,9618.446202313256,9384.487565900767,0.005765149724515096
2530,8281.180496008968,8138.593497741618,0.0066477058868072494
2531,1878.4419636667724,1906.844178238866,0.028373045119626343
2532,8192.058238634725,8054.587831069762,0.006717038418349772
2533,7362.811556577471,7198.533615352505,0.007515832917676635
2534,8678.495966721563,8511.086755171376,0.00668773910374513
2536,786.6863270987267,796.7121259703099,0.030309622226345083
2535,3388.3014176819797,3389.756734363262,0.0065786608660259975
2537,966.9686922240895,976.2385485560064,0.02473580212236721
2538,4802.3522126198595,4758.890872943536,0.00507430075747292
2539,965.5096360443094,974.785928847073,0.024772663255274337
2540,1020.4037610172758,1039.6363786354243,0.023227393786473583
2541,843.1611026786433,852.3901842045656,0.02616179818461151
2543,992.7228195166231,1001.8781801228577,0.02410277420988163
2542,2374.4670782371845,2380.738791632551,0.023908514410728356
2544,1960.4212122757058,1950.1998023289436,0.02138296925346577
2545,2617.180215637506,2594.134942391659,0.0160751323032057
2546,1897.7616303831517,1888.4808746758943,0.022081802876860828
2547,3312.9825378104824,3269.016715088294,0.012756454324274847
2548,1951.3200242656185,1941.237960465293,0.021481685017801497
2549,1590.4856339943412,1575.2223975332686,0.02647312689091833
2550,344.48461170622414,346.3862690255844,0.044528603488057206
2551,2935.2730626157168,2903.1911975730054,0.023858306742252575
2552,1154.5009834746124,1149.4842792965683,0.029457888145822723
2553,1496.8958657324233,1486.3004806322308,0.02278232414383414
2554,800.7151708467047,799.0875855769264,0.04237505366880737
2555,1469.461119337857,1459.410956995785,0.023202086542233463
2558,846.2354933737677,844.1663622340138,0.018271394735901593
2556,1934.1643176692635,1927.399104411416,0.017568431596444296
2559,1469.7668683513884,1459.7107322234522,0.023197321618182404
2557,4418.73392276866,4139.552462659044,0.016732539748659642
2560,1042.3371628168015,1059.7828990636826,0.06207948573596054
2561,1513.8568298526607,1527.6383448072118,0.04306698479340776
2562,1070.0958154295863,1087.343927665084,0.06050595004187414
2563,2245.454489429612,2252.532478266261,0.029207471146554528
2564,1051.7803079260552,1069.1590623572924,0.06153506964677699
2565,984.5632426834622,993.3546505569924,0.06623090487244275
2567,757.6748924469036,773.0732501628072,0.06148959171977003
2566,692.7301828856313,710.4840686360697,0.07658512865977223
2568,1172.9974823914595,1178.0510490461713,0.03217982057882174
2569,1677.4948550458632,1678.8796977219843,0.022580219084450553
2571,1706.5869074480495,1707.7214050601713,0.02219886175735016
2570,711.8084814954129,718.9487117611787,0.05272903445105739
2572,1814.1686687680588,1821.3328065169585,0.020814137457664878
2573,2422.265563153425,2415.2956544563453,0.019681217259791925
2574,2226.2299040870603,2223.7295768683734,0.0244690336330552
2575,1714.9420787261154,1716.0038240554636,0.022091717314129504
2576,1398.9963797795149,1389.047133153309,0.014623534579095614
2577,1666.5402591012726,1650.4982861668366,0.012307058391945385
2578,1357.068745200235,1347.9028162704294,0.015069913452562813
2579,1818.8631196898975,1798.4007651431486,0.011294912222773767
2580,1380.11282651654,1370.5216869484166,0.014821202011687372
2581,939.0478273233971,929.127761337683,0.02186220198007683
2582,776.1087178903454,774.3666509489904,0.01820401801943973
2583,2320.068606646084,2278.2298623421943,0.026644793585089383
2584,1077.0385438679125,1062.7790362949659,0.04684507153386765
2585,1132.495244060467,1116.0761606195217,0.04460803100775575
2586,859.2746234929987,851.7938261736431,0.05844836913596442
2587,1131.8998046381064,1115.5047637197965,0.04463088065524239
2588,2158.0479459774506,2125.4188115262523,0.023424070451405085
2589,1630.1249495003776,1580.2795301124213,0.03841280182701344
2590,846.4257030123385,839.4009756930249,0.016793624114971057
2592,1592.0470779233722,1591.9320490092027,0.03270332717426912
2593,1552.6983595517904,1552.9261945182816,0.033524757855026115
2591,1126.7710560301016,1110.5824378629547,0.04482869373995643
2594,1617.517681289235,1617.1745279078689,0.03219286090617829
2595,4908.653193382974,4801.566831731958,0.010842601272129673
2596,1668.7328741087551,1667.9160264184945,0.031213486658404406
2597,1297.4341427136271,1294.815771413299,0.04020763091349062
2599,487.87432173986656,489.91709803898493,0.02825050219846623
2598,4069.0592424937363,4004.0217554003225,0.020981327259901778
2600,5992.579776599324,5617.457605271711,0.005796426097906346
2601,5766.30333995489,5435.531175491313,0.00599043162771231
2602,2050.304303426597,2033.9537339768194,0.016008809503948396
2603,5571.0175715855285,5275.103753216275,0.006172613732426894
2604,6616.3985120189245,6339.325130037007,0.005136379220052617
2605,1782.9355797286871,1773.7210820947496,0.007803032954240551
2607,5788.896337848328,5453.892326493601,0.00597026415591405
2606,12476.570781874481,8471.51827229351,0.009916721903389871
2608,5439.423835914469,5414.729917167541,0.0073697810556607535
2609,5037.212885236477,5021.742327146979,0.007946519627129585
2610,5540.264476943749,5513.075512557518,0.007238314417091806
2611,3376.9332698777307,3388.9935097919706,0.011774992737448595
2612,5407.0704372978225,5383.1610728891665,0.007413000173082965
2613,5279.691734276264,5239.493432703522,0.007616265671025019
2614,3669.9052350917295,3676.243373083568,0.008461938416685461
2615,6930.096396856754,6863.640557668959,0.007856298820112536
2616,2905.202450570396,2913.5535233874225,0.014982070889799767
2617,2655.645625441905,2666.6908191094603,0.016369001278968474
2618,4418.449290755366,4403.0827963144775,0.009913750762341694
2619,2716.711125357684,2727.1237774711585,0.016006264838148838
2620,2801.1430021681085,2823.1386393186694,0.015461892243149245
2621,3937.269756459006,3931.046786308383,0.013717163429013704
2623,2708.9631197552862,2719.4570406804937,0.016051389956023492
2624,11265.944040496497,10794.595466946732,0.009489353151716463
2625,12471.408342922536,11818.187725027512,0.008667465003864354
2626,11410.92654264311,10919.945722699355,0.009380424694130635
2627,10070.993532066954,9740.946037182232,0.010515788520414213
2628,11519.803002204198,11013.696495687707,0.009300576655247587
2629,11883.936814520328,11458.757843770924,0.008939339665988234
2630,11045.807524562879,10603.230665956029,0.009541250735225328
2631,11162.837597278874,10705.091427539242,0.009388358692709656
2632,10680.674936376012,10380.133475521508,0.009561483464441347
2633,11764.727971525308,11353.275859166708,0.008741923988815821
2634,13277.555616658272,12668.496905538157,0.007834352830090293
2635,11604.71379395302,11211.117991908739,0.008852772279849618
2636,11153.014913031186,10696.592766781834,0.009278606444952384
2637,12094.02976064123,11644.00834490788,0.008631326531463833
2638,11965.969257609762,11531.352804309163,0.008773305622000491
2639,11859.581637904046,11437.287780381383,0.008677710702981322
2641,919.215002361578,918.4299974936987,0.04659790246119486
2640,1403.3773692665022,1398.2683910421115,0.030607079238021553
2642,1417.8383434782775,1412.5676204992692,0.030297247947337434
2643,998.6533543266332,997.2274310487024,0.04291589872897981
2644,1401.7446882829063,1396.6538456981443,0.03064246131743113
2645,1650.1423948394668,1646.9827161326953,0.025985039807302216
2646,1359.477906833646,1354.9057597270412,0.030979075916361343
2647,1385.5337159089381,1380.5957081782603,0.030090203885681545
2648,1104.119681959934,1105.2667818505138,0.03685183207750099
2649,638.2993044003567,641.9649382174696,0.06344755518688022
2650,968.4281338319867,970.5642714270027,0.041966417933053383
2651,658.607553866291,662.1831095188566,0.061510336431248376
2652,591.7757068463447,592.6949629302193,0.0687218694152974
2653,680.1830033329217,683.6953312796702,0.06076157674651071
2654,668.3362244939085,671.9701697990267,0.06246367811632587
2655,651.4067093472308,655.01439876962,0.062183527449326946
2622,-122832638.30591184,1e-06,31108145.027781185
2656,1864.6256571065207,1794.910226001277,0.027229752813864624
2657,1759.2048332232732,1701.0455281968057,0.028732306670770057
2659,721.9305217940923,717.293340979028,0.06813803918824007
2658,1866.8025778313033,1796.8313242785384,0.027200639880160634
2661,3290.599322795667,3165.715106762785,0.015438837712428106
2660,1845.0748879883067,1777.6247024955605,0.027494533412186717
2662,4173.212870495705,3102.90463726957,0.022051757716708215
2663,1862.8171755460883,1793.3143883530943,0.026507320094410054
2664,2193.7730851273645,2155.275436952105,0.031014080594813743
2665,2019.665477404592,1988.8857383307295,0.03360871105735668
2667,2042.7514491725317,2011.0159410896001,0.03323886436695171
2666,5570.332719202347,4859.048453873812,0.013756579449699576
2669,1164.577920741095,1158.365288806915,0.04103710546346516
2668,1138.6780882685944,1121.5637095629593,0.0595988311102738
2671,2037.3770936094468,2005.8658906922196,0.0333242049809159
2670,2046.3007898417573,2014.4108282539398,0.033967500729942084
2672,2495.2558345293587,2487.5627786318514,0.014919085434423133
2673,3834.706539272413,3799.8173109689774,0.009766827871110401
2674,2302.2583866638947,2297.1215255554353,0.016155941775403464
2675,4632.743392772259,4571.310798157977,0.008118494509901633
2676,2498.7824876411096,2491.0400685648156,0.014898259600971148
2677,2598.558195026343,2597.1588816739386,0.014289523016774318
2678,1036.4674931798577,1040.7362784973436,0.020961855727520236
2679,2412.207483720813,2405.5745353648517,0.014941193527317646
2680,1869.1742460027058,1873.0841294310303,0.011164012056983898
2681,3372.049332146997,3359.743050500643,0.006224027698069705
2682,1611.191530404348,1616.5296114737612,0.012935818593294374
2683,3136.965737650845,3128.154675231223,0.006684814523491402
2684,3074.212482933376,3058.471654485344,0.006837118720406114
2685,7116.250685309254,6959.073364746508,0.005164790309490106
2686,3358.2174761643805,3346.2972648327586,0.006519374100300664
2687,3208.131400693794,3198.306182599205,0.006538190095270713
2688,3835.301839211515,3492.2201325232745,0.02438698533682248
2689,4309.682168860127,3770.3667936534407,0.02258791407460857
2690,3970.214254659818,3583.0723325501244,0.02376863017559804
2691,1551.2085477475794,1529.30122069022,0.05568865048467295
2693,7473.5441920680905,7146.11647279767,0.01191762287796294
2692,3892.4392227083554,3531.2534521921757,0.024117419584236223
2696,3030.511944895138,3010.7196422759994,0.02100350020497333
2694,3704.5444515314384,3399.3223453612063,0.024713658273820997
2695,3619.028184722822,3337.3831573865905,0.01924877237282454
2697,3544.056473253322,3511.0538289272945,0.01801044749091218
2698,8242.99084596994,7794.203404879974,0.008113164019310705
2699,3568.303478922487,3534.585304822487,0.01789054306806071
2700,1627.9546820403677,1603.1292751446579,0.0394451349645244
2701,3727.96347596176,3689.149903770802,0.017413369039780836
2702,4004.0767417664515,3956.82431503072,0.02123159486426891
2703,3628.853791126961,3593.3100243844906,0.017598161637748758
2704,2097.4897684995253,2100.1745904310324,0.0151514604803976
2705,1145.4272375389519,1154.0252877289997,0.027573669872928707
2707,3924.3249761910324,3899.434532149417,0.008160340184326938
2706,2138.3542796840316,2140.6874846576247,0.014864716375889086
2708,2023.3360003450073,2026.635350942562,0.015701251976114796
2709,378.1193994559821,376.1294564633378,0.08460042616192343
2711,1400.7942659371997,1405.2592199145704,0.01383269016698317
2710,7559.347821578685,7335.44820461724,0.009327923716515328
2712,2458.1083487769947,1802.8827862301703,0.02761464048588266
2713,2115.1870214319615,1728.9003826438836,0.028796314975532887
2715,2134.2787117189014,1734.9147941325934,0.028696487083000592
2714,882.5108145850212,859.1285775242841,0.05794937019019758
2716,6412.860031270706,6276.257725884583,0.007932427595285806
2717,582.0909184446823,575.5972121496295,0.03377103812018042
2720,6803.207734365566,6729.922164575329,0.008223915711620951
2719,2151.0786220531722,1739.9311361403766,0.028613753122649962
2718,2265.914106651434,1779.7538862872168,0.03844604684182529
2722,7052.628983594506,6969.18128909668,0.007941580270530015
2723,5520.393020172328,5488.112804968576,0.01008476221136166
2721,4731.244404117879,4722.034436422237,0.01172086171170992
2724,6660.07609665439,6592.27230806476,0.008395635077077801
2726,6344.245997404915,6287.609892843461,0.008653926489482752
2725,3528.802994589541,3427.6477422986627,0.01614702466191014
2727,6382.006973136483,6322.068133082834,0.01132708967811527
2728,3178.1510269855044,3104.801276709235,0.02272301523621169
2729,2628.2246806334256,2586.4982070942397,0.02727643364397775
2730,3000.774617541682,2938.940676607647,0.024005400067315486
2731,2696.5941819395557,2651.595631956294,0.02660678946134134
2734,2530.924781414568,2493.4555890559222,0.021822130719325795
2732,4927.408595206136,4918.333567551465,0.014344380214779972
2733,2780.0819924784955,2730.700659555362,0.02622427047944697
2735,2693.602608024178,2648.7508575409456,0.026635365313886578
2736,2161.5179134376285,2147.271768685062,0.019930831329680557
2737,2483.009584881124,2462.139661989124,0.01738199993337172
2738,2139.4907572394804,2125.6463833493867,0.02013359878476664
2739,1652.183069798409,1645.628124872823,0.026006429273900646
2740,2093.1654341340545,2080.1456082852333,0.020573997930811397
2741,2760.4408193792146,2762.1722183813686,0.015493933055964837
2742,2106.5729924844454,2093.3898290542825,0.02005060300166905
2743,2553.506096266228,2531.010626815852,0.022624845841133945
2746,3791.6400033139967,3779.8721979037787,0.014898428332094928
2745,2948.8764402796432,2950.818459563331,0.019084249274108542
2744,170.8291419581268,184.1400995384358,0.3058223341146455
2747,3046.037939839748,3046.6090652904536,0.018484207798934903
2748,2080.9922317537607,2068.4372254170917,0.02722546004923697
2750,2307.3893245024924,2313.9496724182522,0.018139430122623857
2749,2984.615078787395,2986.097494676648,0.019176776831990646
2751,2907.1592870447002,2909.6740672344067,0.01935411105975632
2752,2417.4508131786065,2383.6538656940356,0.026098992343826153
2753,2467.0453473114767,2431.316791509946,0.02558735423056274
2754,2431.1564456805836,2396.8330660061997,0.02595548470746912
2755,4895.433650231268,4623.194891240849,0.013456271140320247
2758,1205.747588734036,1201.7893130941459,0.03492602899091606
2759,1621.521061644748,1610.1555786573451,0.019088343966794742
2756,2350.7886356113645,2319.4731426488825,0.026821161602256855
2757,4249.49766126147,4246.791764823989,0.014648932049452303
2760,1643.7263640527426,1655.6360754032437,0.01023134995087226
2761,1678.9725172768697,1690.7189810597697,0.010019046493534625
2762,745.7088318186474,760.6658802289907,0.022269162478590326
2763,1811.9834897036603,1823.0830458731343,0.009291618457581833
2764,1391.2179720416348,1384.872616608592,0.012231732995213754
2765,4496.298109206103,4480.5746881825025,0.006859656553997146
2767,1714.894798682609,1726.4714071045596,0.009811568271002026
2766,4066.3086352936352,4066.1762892261568,0.010322653373714734
2768,2882.3286572103134,2880.1446678312673,0.006355988873878848
2769,2952.3964816779435,2949.453515641557,0.006206630267883751
2770,2689.543372160158,2689.3083393939305,0.006807016955156043
2771,909.9505056410969,919.9878246047772,0.01989827144914801
2772,3308.5848852110375,3301.334553709017,0.005545080986515052
2773,2452.785477703634,2434.809663043775,0.0075185209512485425
2774,6463.611155470637,6367.077667008669,0.004885780675955877
2775,5683.165150659823,5625.333277293105,0.007384879134267196
2776,2987.152216321371,2952.5754364703935,0.0202283537051606
2777,3034.1692254720324,2998.0455056652163,0.01992155894806537
2779,2766.3527859501173,2738.4862551722917,0.021809764484771687
2782,2164.208201945615,2150.142191795695,0.014467947815954051
2781,1589.9437390567432,1586.1092764358298,0.026191389811508654
2778,8323.003210381474,7510.398010412128,0.007952406808173227
2780,4557.872690800957,4531.637503424297,0.013179725921360822
2783,3020.9388315520628,2985.2546895382707,0.02000691615338517
2784,1360.5410515360327,1365.1961912374893,0.05088566486964157
2785,1388.4048228741403,1392.8436428331038,0.04987560249571102
2786,1374.4394406542274,1378.987174286419,0.05037676721291471
2787,806.1430324619856,814.1165873125559,0.08533042681017312
2788,1385.9847728284954,1390.4425375419298,0.049961730882767307
2790,1309.8036970837409,1314.8327437922335,0.05204046035678224
2791,923.4845253187077,927.6267037138239,0.038746356194120264
2789,557.0787384948648,555.3701012846154,0.12508580441751332
2792,273.19683061533505,272.78773166538457,0.12898733330129306
2793,276.0713195031284,275.6504156762156,0.12764777436852123
2794,490.3954266040523,489.03767514977613,0.07194979825235406
2796,516.8560431960123,522.4656889122688,0.06734635940989998
2795,274.0295599512513,273.61704396542365,0.12859638257503084
2797,291.4538708249438,290.96363743787265,0.12352799474796207
2798,319.3899127758583,318.97688030976326,0.21451241611201058
2799,277.70890927803185,277.281269131853,0.1268970030864036
2800,1169.6577111942277,1122.2027905533992,0.04931935038224585
2801,1185.494037902784,1136.0664150394318,0.0487174974055686
2802,1176.406368139771,1128.1183488891577,0.04906073257449972
2803,1009.5478329370573,978.9394506748025,0.05653701318205719
2805,5035.771959993764,4968.9070798838375,0.011138528400199228
2804,1163.007225294099,1116.3624221649382,0.04957736979349878
2806,1147.9058063220787,1103.0785004254199,0.04932787085073889
2808,5991.842300758382,5880.650799438818,0.015399337553451974
2807,1198.1135752886692,1147.0598600075216,0.07999284569533421
2809,6136.888830985195,6017.23492582081,0.015049790777810216
2810,7038.837835302892,6856.848083613729,0.013206961214577352
2811,6349.970640091819,6217.143070238254,0.014565874658416888
2816,590.3456627949917,609.4443373504707,0.02540118785474063
2812,1022.4622018876321,990.6857047292198,0.09140954216078798
2813,6373.287457345561,6238.7529632333735,0.014707519744032055
2818,625.2254028347784,644.2361481965228,0.02402940310534221
2814,4584.822450255801,4534.79992463332,0.01199887860799318
2819,106.82529401996325,126.87605156555414,0.12201364961336876
2815,6244.911300025372,6118.691380673591,0.014800244212442406
2820,543.5721835736097,562.7863094081072,0.027507083667917355
2821,590.1705203250564,608.964106833654,0.025421219290804518
2822,548.9335354006649,567.6297302061224,0.026382422536800815
2823,2068.179326868022,2108.332985335844,0.030896582060711573
2830,172.25873029854267,191.2586031259416,0.0782994706747231
2824,867.7931155169493,917.6612025202134,0.06988253544690669
2826,3885.6269965438073,3907.94332628759,0.0164097803266481
2825,1240.3696227219548,1287.9097237512915,0.04979269146798809
2828,1334.1684548548826,1381.8986733146176,0.04640607357958558
2827,1431.4863874830062,1477.753260441214,0.043395939789178974
2829,1407.2642261269339,1454.0794162300479,0.04479829806106558
2831,1331.2406589531436,1378.1828494285105,0.046531192533677164
2832,8746.152631706866,8147.643781649498,0.00699903003534278
2833,6356.318491745966,6139.010100247786,0.009289055175644193
2834,8655.412951993234,8077.212290136935,0.007060060017819824
2836,9028.604521342633,8363.16652009474,0.006818661736319544
2835,5763.3193485924885,5602.063018557823,0.010179393440618443
2837,8702.6251856161,8099.655960114746,0.007040497007014948
2839,8236.658681804565,7745.061363655709,0.006647029524218428
2838,8520.793710835675,7971.171292266132,0.0070350988201993815
2840,5425.059749334818,5287.87653204028,0.009565366255195173
2841,3955.6821474252106,3901.5999348296505,0.012964034392579257
2842,5796.100438407982,5628.5751543077085,0.008986372990419414
2817,-149045645.00169468,1e-06,15480610.100047229
2843,3844.142486414098,3794.39345788264,0.013330319141294763
2844,3928.2042533817494,3876.3473391542952,0.013048489032526105
2845,4013.8111072569795,3957.218708653187,0.013009554270662076
2848,1892.2583875788152,1870.7848989263452,0.02697045908133345
2849,1618.4415396825627,1603.8740623641797,0.031458783922283344
2850,1885.4649927929372,1864.184529223656,0.027065951237929233
2846,4173.017723834706,4109.882777395231,0.013644665989566216
2847,3912.4235819487776,3860.050038713373,0.01310358032510791
2851,7484.669792357818,6021.467745908684,0.008379340336208237
2852,2009.992749138417,1984.9886305527973,0.02541874889853556
2853,1862.113680041593,1840.866034223216,0.027408799243645258
2854,1079.435011379451,1074.9643727318364,0.030122215472509477
2855,2115.220944153962,2086.394576924877,0.03852201188502865
2856,4720.957239625905,4405.01653648408,0.012975622882920016
2857,4164.980028598354,3955.6478123385064,0.014449677039537359
2862,3368.741772600357,3261.1276403585234,0.009929175436119859
2859,3898.9869473211616,3729.3302952148306,0.015326567733564419
2858,1171.0888915817327,1165.5146265004232,0.049040854632657956
2861,8498.460407331033,6301.761790021317,0.012753912218076329
2860,4223.741940070078,4013.684662662355,0.014240738417285124
2863,4159.430271962649,3950.9931430934867,0.014466700219502622
2864,5924.643495639088,5849.680503057489,0.01093881623173456
2865,7704.849025472111,7527.703010681937,0.008500412402894423
2866,5848.6723765159,5776.940792865551,0.01107655112483263
2867,3413.055424483407,3409.4772815464526,0.018767856405332264
2868,5904.919691293386,5830.803419410076,0.010974230382093792
2869,5906.988959720246,5831.303682505022,0.010973288911240189
2871,3297.4639729399332,3289.1852513018516,0.00878150436214935
